grade,@search.score,normalized_pageview,tableCount,sectionCount,@search.features.body_en_us.uniqueTokenMatches,@search.features.body_en_us.similarityScore,@search.features.body_en_us.termFrequency,@search.features.description_en_us.uniqueTokenMatches,@search.features.description_en_us.similarityScore,@search.features.description_en_us.termFrequency,@search.features.keyPhrases_en_us.uniqueTokenMatches,@search.features.keyPhrases_en_us.similarityScore,@search.features.keyPhrases_en_us.termFrequency,@search.features.title_en_us.uniqueTokenMatches,@search.features.title_en_us.similarityScore,@search.features.title_en_us.termFrequency,@search.features.searchTerms.uniqueTokenMatches,@search.features.searchTerms.similarityScore,@search.features.searchTerms.termFrequency,@search.features.urlPath.uniqueTokenMatches,@search.features.urlPath.similarityScore,@search.features.urlPath.termFrequency,query_id,title_length_in_words,title_length_in_chars
8,0.7800403007770226,0.447740889488504,-5.199337582605575,-5.199337582605575,0.0,0.6130100189231351,0.06666666666666667,1.0,1.0,0.3333333333333333,0.0,0.88678430357832,0.32075471698113206,1.0,0.8750000249531827,1.0,0.0,0.0,0.0,1.0,0.8249579383984942,0.5,392,0.16891199278645552,0.12325913203986175
7,0.5623819935993254,1.0380510675732564,1.5756125802060135,1.39120205536241,0.0,0.29995541983842244,0.5025641025641026,1.0,0.5714285455685362,0.3333333333333333,0.0,0.38560037978154243,0.5283018867924528,1.0,1.0,1.0,1.0,0.5625000026278523,0.19565217391304346,0.0,0.0,0.0,392,-0.4878930103874749,-0.7039217888285133
6,0.3126859313757599,0.43464447764249703,0.8607252382582696,0.2678837675840495,0.0,0.0,0.02051282051282051,1.0,0.5714285455685362,0.3333333333333333,0.0,0.37045842145183233,0.11320754716981132,1.0,0.625000034934456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,392,0.9614293430232357,0.810909895029389
5,0.6601990898383936,1.3402004659340858,-5.199337582605575,-0.4183712879116543,0.0,0.3484678354361155,0.5538461538461538,0.0,0.0,0.0,0.0,0.49837843554347955,0.6792452830188679,1.0,0.75,1.0,1.0,0.6187184364293473,0.6956521739130435,1.0,0.8249579383984942,0.5,392,0.44730528078111165,0.2174882951405546
4,0.7476128512371543,0.16228375890520874,1.5756125802060135,0.2678837675840495,0.0,0.6459442028296118,0.9179487179487179,1.0,0.7071067960778403,0.6666666666666666,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.6495190925374674,0.06521739130434782,1.0,0.5892556438432737,0.5,392,0.44730528078111165,0.7071400016217955
3,0.6897705324415047,0.46580422395356164,-5.199337582605575,-0.766391408313155,0.0,0.24872357689067504,0.035897435897435895,1.0,0.5714285455685362,0.3333333333333333,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.44194175432188837,0.043478260869565216,1.0,0.7071067541029727,0.5,392,0.16891199278645552,0.31105901776634404
2,0.7911862496866103,-0.7023154143045922,0.41563422629818186,2.3259724580726555,0.0,0.7047284078322869,1.0,1.0,0.3711537176120648,1.0,0.0,0.6350575037624313,0.03773584905660378,1.0,0.75,1.0,1.0,1.0,0.021739130434782608,1.0,0.7071067541029727,0.5,392,-1.1895222157453642,0.4612146045705889
1,0.0,0.2781373020458839,1.1117020775386441,-0.4183712879116543,0.0,0.010945573229027894,0.0,0.0,0.0,0.0,0.0,0.5843225810136388,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,-0.4878930103874749,-0.507774333474583
10,0.7962720880665758,1.0261951670114782,1.4390013150939511,1.2180019723677067,0.0,0.5628260047270826,0.3597560975609756,1.0,0.5892556883020099,0.5,0.0,0.5878815184853674,0.47368421052631576,1.0,1.0,1.0,1.0,0.5705443764789813,1.0,1.0,1.0,1.0,393,-1.1895222157453642,-0.9835733673308722
9,0.6565990299681758,0.5364914747736759,0.41563422629818186,0.2678837675840495,0.0,0.6470588235294117,0.4268292682926829,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.875,1.0,1.0,0.5648100672068093,0.5,1.0,0.8571428683194833,1.0,393,-0.14477960565136005,-0.4473052807811118
8,0.9999999999999998,-0.012290630853443743,0.41563422629818186,1.976943225725333,0.0,0.5260740862466773,1.0,1.0,1.0,1.0,0.0,0.972654817574945,0.47368421052631576,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,1.0,0.8571428683194833,1.0,393,-1.1895222157453642,-0.568685529724306
7,0.6114089844983928,-0.5199432879833824,0.41563422629818186,-0.06151263655249807,0.0,0.0,0.0,1.0,0.8249579861604122,0.5,0.0,0.22605755001200545,0.0,1.0,0.875,1.0,1.0,0.2916666586800364,0.03333333333333333,1.0,0.8571428683194833,1.0,393,-1.1895222157453642,-0.507774333474583
6,0.30536855671557517,-1.6395387799723165,-5.199337582605575,-0.4183712879116543,0.0,1.0,0.03658536585365854,0.0,0.0,0.0,0.0,0.22605755001200545,0.0,1.0,0.6250000000000001,1.0,0.0,0.0,0.0,1.0,0.5714286049584498,1.0,393,0.9614293430232357,1.5135889315270525
5,0.2931381844667945,-0.816271659767297,-5.199337582605575,1.0103819916421055,0.0,0.10273106335667265,0.09146341463414635,1.0,0.9428090912665054,0.5,0.0,0.5327125677932112,0.3157894736842105,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,393,1.2153720472997755,1.2127505015980073
4,0.0,0.576881608102938,0.41563422629818186,0.5437891346358888,0.0,0.1400488993211389,0.05487804878048781,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,1.0,0.11785113642218768,0.06666666666666667,0.0,0.0,0.0,393,-1.1895222157453642,-0.8355583582575467
3,0.3373066649863713,-1.164443705970982,-5.199337582605575,-1.397836528971104,0.0,0.4527610795158034,0.006097560975609758,0.0,0.0,0.0,0.0,0.22605755001200545,0.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0,0.7142857366389666,1.0,393,0.715217795675016,0.5657384816732591
2,0.33478540262789147,-1.3589129518125596,-5.199337582605575,-1.397836528971104,0.0,0.411764705882353,0.0,0.0,0.0,0.0,0.0,0.22605755001200545,0.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0,0.7142857366389666,1.0,393,0.44730528078111165,0.9051888168927786
1,0.4379152068568779,-0.9070802442763028,-5.199337582605575,0.2678837675840495,0.0,0.8850239722148816,0.1524390243902439,1.0,0.9428090912665054,0.5,0.0,0.3441517240098215,0.05263157894736842,1.0,0.6250000000000001,1.0,0.0,0.0,0.0,1.0,0.5714286049584498,1.0,393,1.4903351443303179,1.479004398904459
10,1.0000000000000002,0.7867261189110943,0.8607252382582696,-0.06151263655249807,1.0,0.6123723970101721,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,-1.7560546411295914,-1.3402004659340858
9,0.4183502652569027,-0.7119811052447251,-5.199337582605575,-0.766391408313155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8000000693576029,1.0,0.0,0.0,0.0,1.0,0.8000000693576029,1.0,394,-0.7901683975457864,-0.2730890226527413
8,0.4183502652569027,-0.7753176000907469,-5.199337582605575,-0.766391408313155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8000000693576029,1.0,0.0,0.0,0.0,1.0,0.8000000693576029,1.0,394,-0.7901683975457864,-0.2730890226527413
7,0.4183502652569027,-0.8735150946146939,0.41563422629818186,-0.766391408313155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8000000693576029,1.0,0.0,0.0,0.0,1.0,0.8000000693576029,1.0,394,-0.7901683975457864,-0.2730890226527413
6,0.6526934138537586,-1.0400895498007983,0.41563422629818186,-0.766391408313155,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8000000693576029,1.0,0.0,0.0,0.0,1.0,0.8000000693576029,1.0,394,-0.7901683975457864,-0.38978343113916375
5,0.0,-0.8213171054089291,0.41563422629818186,-0.766391408313155,1.0,0.5892556256807131,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394,-0.14477960565136005,0.35749573205332313
4,0.4183502652569027,-0.6105500818582906,-5.199337582605575,-0.766391408313155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8000000693576029,1.0,0.0,0.0,0.0,1.0,0.8000000693576029,1.0,394,-0.7901683975457864,-0.2730890226527413
3,0.07886993595662473,0.39510086410495826,0.41563422629818186,-0.766391408313155,1.0,0.471404527790809,0.3333333333333333,0.0,0.0,0.0,1.0,0.8000000462384019,1.0,0.0,0.0,0.0,1.0,0.389331389449635,0.10526315789473684,0.0,0.0,0.0,394,-0.14477960565136005,0.16763953501309753
2,0.07218420407219639,0.4254560814983834,1.1117020775386441,-0.4183712879116543,1.0,0.471404527790809,0.3333333333333333,0.0,0.0,0.0,1.0,0.8000000462384019,1.0,0.0,0.0,0.0,1.0,0.36706516868146455,0.05263157894736842,0.0,0.0,0.0,394,-0.14477960565136005,0.35749573205332313
1,0.0826620422366458,0.18320005559502905,0.41563422629818186,-0.766391408313155,1.0,0.5892556256807131,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.27529885210843413,0.05263157894736842,0.0,0.0,0.0,394,-0.14477960565136005,0.4612146045705889
8,0.7638787188773448,1.4780221100700401,1.1117020775386441,-0.06151263655249807,0.0,0.21276589207375163,0.04145077720207255,1.0,0.8838835513570787,0.5,0.0,0.0,0.0,1.0,0.875,1.0,1.0,0.6394442450917278,0.42592592592592593,1.0,0.6249999297588255,1.0,395,0.16891199278645552,0.2174882951405546
7,0.889693231240274,1.3037277740765292,1.1117020775386441,-0.06151263655249807,0.0,0.4560158389306612,0.005181347150259068,0.0,0.0,0.0,0.0,0.3518121331506299,0.04054054054054054,1.0,1.0,1.0,1.0,0.9797959139953105,1.0,1.0,1.0,1.0,395,-0.4878930103874749,-1.0663039018153317
6,0.9999999999999999,1.3692467718310977,1.1117020775386441,2.2899878321264273,0.0,0.9481089181483684,1.0,1.0,0.8838835513570787,0.5,0.0,0.5340390320804513,1.0000000000000002,1.0,1.0,1.0,1.0,0.7650344427936848,0.7962962962962963,1.0,0.875,1.0,395,-0.7901683975457864,-1.3402004659340858
5,0.9120172759344881,0.9448147350781476,0.41563422629818186,-1.397836528971104,0.0,0.9273556166522243,0.038860103626943004,0.0,0.0,0.0,0.0,0.4098704356097144,0.05405405405405406,1.0,1.0,1.0,1.0,1.0,0.4629629629629629,1.0,1.0,1.0,395,-0.4878930103874749,-0.9835733673308722
4,0.6277709749094098,-0.9416998217386928,-5.199337582605575,-0.4183712879116543,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5545753058129339,0.04054054054054054,1.0,0.6249999297588255,1.0,0.0,0.0,0.0,1.0,0.7499999297588255,1.0,395,0.9614293430232357,0.9534930016811651
3,0.0,1.1694006645176926,1.4390013150939511,1.926403152963983,0.0,0.0,0.04145077720207255,0.0,0.0,0.0,0.0,0.043413410572389344,0.06756756756756757,0.0,0.0,0.0,1.0,0.754247266160156,0.14814814814814814,0.0,0.0,0.0,395,0.715217795675016,0.85709679665622
1,0.18143109188445472,0.19852057823714833,1.6896700765037773,-0.4183712879116543,0.0,0.6903325409066761,0.06217616580310881,1.0,0.7071068022037296,0.5,0.0,1.0,0.13513513513513514,0.0,0.0,0.0,1.0,0.5656854228413939,0.037037037037037035,0.0,0.0,0.0,395,0.16891199278645552,-0.208504800392331
10,0.9636017221314237,1.3692467718310977,1.1117020775386441,2.2899878321264273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5916078937493452,1.0,0.0,0.0,0.0,396,-0.7901683975457864,-1.3402004659340858
8,0.911420049803358,0.14862929221338786,0.41563422629818186,-0.4183712879116543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17857142857142855,0.0,0.0,0.0,396,-0.4878930103874749,-0.9835733673308722
6,0.6157568302461369,0.2225164159933383,-5.199337582605575,-0.4183712879116543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6324554846736571,0.07142857142857142,0.0,0.0,0.0,396,-0.14477960565136005,-0.8355583582575467
5,0.5115927716994828,-0.5115638176730465,-5.199337582605575,1.0103819916421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,0.44730528078111165,-0.033879835403491765
4,0.15833263228278716,-0.11428327252947079,-5.199337582605575,-0.4183712879116543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,0.44730528078111165,-0.2730890226527413
3,0.15455753414328144,0.9448147350781476,0.41563422629818186,-1.397836528971104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33196998318944343,0.10714285714285714,0.0,0.0,0.0,396,-0.4878930103874749,-0.9835733673308722
2,0.0,1.3037277740765292,1.1117020775386441,-0.06151263655249807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12777530918976862,0.03571428571428571,0.0,0.0,0.0,396,-0.4878930103874749,-1.0663039018153317
1,1.0,-0.430602164951048,-5.199337582605575,-0.4183712879116543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9035079257155078,0.07142857142857142,0.0,0.0,0.0,396,-0.4878930103874749,-0.7039217888285133
10,1.0,0.02604722366486429,0.41563422629818186,-0.06151263655249807,0.0,0.7205777992126338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7967217936457612,0.11403508771929824,1.0,0.7500001148572792,1.0,397,-5.199337582605575,-2.241016209931356
9,0.7461359999155599,0.2664959757078979,0.41563422629818186,-0.06151263655249807,0.0,0.5904921866557836,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.6987711528688866,0.08771929824561403,1.0,1.0,1.0,397,-0.4878930103874749,-1.2049354338870701
7,0.44777098381562097,0.5652967712250934,-5.199337582605575,0.2678837675840495,0.0,0.15085391832733416,0.05263157894736842,1.0,0.7999999755297622,0.5,0.0,0.0,0.0,1.0,0.3750000018882753,1.0,0.0,0.0,0.0,1.0,0.62500001914288,1.0,397,0.715217795675016,0.6135094449805312
6,0.3106391828235751,1.0233092334372524,-5.199337582605575,-0.06151263655249807,0.0,0.0880484908136718,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3124999669551825,1.0,1.0,0.09374999112139666,0.017543859649122806,1.0,0.5,1.0,397,1.9681650597944014,1.3978365289711037
5,0.8736702608040232,-0.3528188859418173,-5.199337582605575,-0.766391408313155,0.0,1.0,0.21052631578947367,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.017543859649122806,1.0,0.7500001148572792,1.0,397,-0.7901683975457864,-1.2049354338870701
4,0.640656593543037,1.571150151576866,0.41563422629818186,-0.06151263655249807,0.0,0.48952008510879286,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5898308028775715,1.0,1.0,0.7500001148572792,1.0,397,-1.1895222157453642,-1.2049354338870701
3,0.6971583879063996,-0.8302341575863221,0.41563422629818186,-0.06151263655249807,0.0,0.33927032494808707,0.05263157894736842,1.0,0.7999999755297622,0.5,0.0,0.0,0.0,1.0,0.4375000141620647,1.0,1.0,0.7499999192854242,0.017543859649122806,1.0,0.62500001914288,1.0,397,-0.7901683975457864,-0.2730890226527413
2,0.0,2.431631274026496,1.1117020775386441,-0.06151263655249807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1795175867374975,0.5789473684210527,0.0,0.0,0.0,397,0.16891199278645552,0.4612146045705889
1,0.6203297809074876,-1.9510503965363069,1.5756125802060135,0.5437891346358888,0.0,0.3752712969613996,0.15789473684210525,1.0,0.9899495024017946,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.8750000574286396,1.0,397,-1.7560546411295914,-1.529558186142137
10,1.0,-0.3488873213777017,1.1117020775386441,0.7799242980174864,1.0,0.6123724788463484,0.375,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.8750000178594977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,398,-0.14477960565136005,-0.208504800392331
9,0.5193192562665905,-1.2945463454100625,-5.199337582605575,0.5437891346358888,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,398,-0.4878930103874749,-0.634851110209644
8,0.5772628476382573,-1.2286069212987556,0.8607252382582696,0.2678837675840495,1.0,0.8571428241539348,1.0,0.0,0.0,0.0,1.0,0.8571428944655626,0.5,1.0,0.8750000178594977,1.0,0.0,0.0,0.0,1.0,1.0,1.0,398,-0.14477960565136005,-0.033879835403491765
7,0.3596735550539119,-1.7739218615170378,-5.199337582605575,-0.06151263655249807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,398,-0.4878930103874749,-0.634851110209644
6,0.0,-1.1448959732150612,-5.199337582605575,-0.766391408313155,1.0,0.5050762529044273,0.5,0.0,0.0,0.0,1.0,0.8081220635720067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,1.2153720472997755,1.1694006645176926
10,0.9999999999999999,-2.119668230013644,-5.199337582605575,-0.4183712879116543,0.0,1.0,0.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8196636462889592,0.07692307692307693,0.0,1.0000000000000002,0.0,399,-1.1895222157453642,-0.9835733673308722
9,0.23651226533962866,-0.1683318679459712,1.2895780606891756,-0.06151263655249807,0.0,0.1793041875080491,0.08695652173913043,0.0,0.0,0.0,0.0,0.3281509132754796,0.08108108108108109,0.0,0.33333345877833365,0.0,0.0,0.48754894992344455,0.0,0.0,0.33333342741710137,0.0,399,0.715217795675016,0.9534930016811651
8,0.7317117043858435,0.7781865972080516,0.41563422629818186,1.8803524454038238,0.0,0.4375840117979881,0.4,1.0,0.4000000110620864,0.3333333333333333,0.0,0.3461954416425552,0.35135135135135137,0.0,1.0,0.0,0.0,0.7004230345242694,0.3076923076923077,0.0,0.6666667607504346,0.0,399,-0.7901683975457864,-1.3402004659340858
7,0.3721968935158527,1.0046126176411467,1.2895780606891756,0.2678837675840495,0.0,0.49230824905477255,1.0,1.0,0.5196152362983338,1.0,0.0,0.5915827940721085,0.6216216216216217,0.0,0.0,0.0,0.0,0.0,0.19230769230769235,0.0,0.33333342741710137,0.0,399,1.2153720472997755,0.85709679665622
6,0.1391652471487047,1.684413144620598,1.4390013150939511,1.5336120376100353,0.0,0.28710765353671275,0.9043478260869566,0.0,0.0,0.0,0.0,0.5827911992266118,1.0,0.0,0.6666667293891666,0.0,0.0,0.22450501763103592,1.0000000000000002,0.0,0.0,0.0,399,-0.14477960565136005,-0.2730890226527413
5,0.10380114937767992,0.3837539958021808,0.41563422629818186,0.7799242980174864,0.0,0.3022308121895786,0.3739130434782609,0.0,0.0,0.0,0.0,0.4263298124035475,0.4324324324324325,0.0,0.33333345877833365,0.0,0.0,0.3167320270562851,0.0,0.0,0.0,0.0,399,0.16891199278645552,-0.09297184856107375
4,0.8807430410346672,-0.22776389777209985,0.41563422629818186,-0.06151263655249807,0.0,0.40051731528346035,0.13043478260869565,1.0,0.5999999889379136,0.3333333333333333,0.0,0.789771949597743,0.2972972972972973,0.0,0.6666667293891666,0.0,0.0,0.9828320468608717,0.019230769230769232,0.0,0.6666667607504346,0.0,399,-0.14477960565136005,-0.2730890226527413
3,0.0,0.853075333927519,-5.199337582605575,-0.4183712879116543,0.0,0.38480538095427497,0.12173913043478263,0.0,0.0,0.0,0.0,0.25190693817510224,0.05405405405405406,0.0,0.0,0.0,0.0,0.12865916194060623,0.44230769230769235,0.0,0.0,0.0,399,1.2153720472997755,1.1694006645176926
2,0.9343329046986836,-0.2707725735307058,-5.199337582605575,-1.397836528971104,0.0,0.01168498667861767,0.13043478260869565,1.0,1.0,0.3333333333333333,0.0,0.28851306120041287,0.2972972972972973,0.0,0.6666667293891666,0.0,0.0,0.9999999999999999,0.0,0.0,0.33333342741710137,0.0,399,-0.14477960565136005,-0.208504800392331
1,0.4793844251844491,0.7926038323824655,0.41563422629818186,0.2678837675840495,0.0,0.0,0.017391304347826098,1.0,0.5,0.3333333333333333,0.0,0.0,0.08108108108108109,0.0,0.6903560768882513,1.0,0.0,0.3167320270562851,0.15384615384615385,0.0,0.33333342741710137,0.0,399,1.2153720472997755,1.6067550689692431
10,0.8663275690730694,1.12228626258982,0.41563422629818186,0.2678837675840495,0.0,0.7050285936573122,0.3555555555555556,1.0,0.9999999999999999,1.0,0.0,0.338501135347397,0.15,1.0,0.6000000189495271,1.0,1.0,0.4242640566190113,0.43902439024390244,1.0,0.7142856756132118,1.0,400,-0.14477960565136005,-0.033879835403491765
9,0.11915314385999187,-0.11759327603357747,1.786155561261078,1.0103819916421055,0.0,0.0,1.0,1.0,0.5656854426627134,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,-1.1895222157453642,-1.397836528971104
8,0.689452854521842,0.958320024977318,0.8607252382582696,-0.06151263655249807,0.0,0.5573229928935135,0.15555555555555559,0.0,0.0,0.0,0.0,0.9999999999999998,0.20000000000000004,1.0,0.6000000189495271,1.0,1.0,0.6403123908191801,1.0,1.0,0.7142856756132118,1.0,400,0.16891199278645552,-0.09297184856107375
6,0.9549751533512825,-0.2235692305839978,1.1117020775386441,-1.0685216155658543,0.0,0.7345488756644583,0.6000000000000001,0.0,0.0,0.0,0.0,0.8956372711409533,0.30000000000000004,1.0,1.0,1.0,1.0,0.6538348984501361,0.4634146341463415,1.0,1.0,1.0,400,-1.7560546411295914,-2.0431151448021527
5,0.3042316359316447,-1.1208617403509473,-5.199337582605575,-0.766391408313155,0.0,0.14566754769150259,0.0,0.0,0.0,0.0,0.0,0.19026578551635653,0.05000000000000002,0.0,0.0,0.0,1.0,0.9999999999999999,0.024390243902439025,0.0,0.0,0.0,400,-1.1895222157453642,-0.9070802442763028
4,1.0,-1.9858764248174547,-5.199337582605575,0.5437891346358888,0.0,0.7122406649441355,0.04444444444444445,0.0,0.0,0.0,0.0,0.8418896381380254,0.05000000000000002,1.0,1.0,1.0,1.0,0.80000006346569,0.024390243902439025,1.0,1.0,1.0,400,-5.199337582605575,-1.873053040341307
2,0.2310383813159654,-1.3716572255726536,1.2895780606891756,0.5437891346358888,0.0,1.0,0.04444444444444445,1.0,0.8485282040774049,0.5,0.0,0.3635887282157888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,-0.7901683975457864,-1.529558186142137
1,0.0,-1.2529876254001926,0.41563422629818186,0.5437891346358888,0.0,0.5194783020535878,0.0,0.0,0.0,0.0,0.0,0.3635887282157888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,-1.1895222157453642,-1.6640817375143429
10,0.21127994883366458,0.3111364749017658,-5.199337582605575,0.2678837675840495,1.0,0.9037792970760323,0.32075471698113206,0.0,0.0,0.0,1.0,1.0,0.5625,0.0,0.0,0.0,1.0,0.49999995753472787,1.0,0.0,0.0,0.0,401,0.16891199278645552,0.02007444749317332
9,0.19585924916966002,1.061884134877072,0.41563422629818186,1.2180019723677067,1.0,0.9491580783652372,0.9056603773584906,0.0,0.0,0.0,1.0,0.7619047547229455,1.0,0.0,0.0,0.0,1.0,0.4898978939518157,0.6666666666666666,0.0,0.0,0.0,401,-0.4878930103874749,-0.9835733673308722
8,0.2995051724244578,1.086967522964636,-5.199337582605575,-1.397836528971104,1.0,0.5694948019738314,0.05660377358490566,1.0,0.5,1.0,1.0,0.6734349827509288,0.125,0.0,0.0,0.0,1.0,0.4618801906894551,0.08333333333333333,0.0,0.0,0.0,401,0.715217795675016,0.6135094449805312
7,0.5632643815514065,-0.17272272662065616,-5.199337582605575,-1.397836528971104,1.0,0.9299811634023606,0.1509433962264151,1.0,0.6250000324729726,1.0,1.0,0.8247861172502473,0.1875,0.0,0.0,0.0,1.0,0.40414517109980047,0.08333333333333333,1.0,1.0,1.0,401,0.16891199278645552,-0.2730890226527413
6,0.31512855179088745,-0.8147644102244515,-5.199337582605575,-1.397836528971104,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,401,0.715217795675016,0.35749573205332313
5,0.7496095573370386,0.4510939930302902,-5.199337582605575,0.2678837675840495,1.0,0.915334860759764,0.5849056603773585,1.0,0.4375000140716215,1.0,1.0,0.4948716552683341,0.1875,1.0,1.0,0.5,1.0,0.653197248556117,0.16666666666666666,1.0,0.8571428259066864,1.0,401,0.715217795675016,0.31105901776634404
4,0.5643154961950642,-0.6430127433110404,-5.199337582605575,-0.766391408313155,1.0,0.7903319609678778,0.24528301886792453,1.0,0.6250000324729726,1.0,1.0,0.8164965865329653,0.375,1.0,0.8333332759725539,0.5,0.0,0.0,0.0,1.0,0.714285651813373,1.0,401,1.4903351443303179,1.1281436452787637
3,0.6228138570671787,0.33543014835248147,-5.199337582605575,0.5437891346358888,1.0,1.0,0.6981132075471698,1.0,0.5,1.0,1.0,0.7453559323260893,0.3125,1.0,0.94280896195352,1.0,0.0,0.0,0.0,1.0,1.0,1.0,401,2.4085503704175797,1.5627214872223367
2,0.0,0.2881488030961412,-5.199337582605575,1.8179677041735673,1.0,0.34658353164156064,0.18867924528301885,0.0,0.0,0.0,1.0,0.3299144242773775,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,0.9614293430232357,1.2127505015980073
1,1.0000000000000002,0.38688035260925674,-5.199337582605575,0.7799242980174864,1.0,0.7978952488413333,1.0,1.0,1.0,1.0,1.0,0.6734349827509288,0.5,1.0,0.8333332759725539,0.5,1.0,1.0,0.25,1.0,1.0,1.0,401,1.9681650597944014,1.6896700765037773
10,0.48570653657845336,-0.37327137688818485,1.1117020775386441,-0.06151263655249807,0.0,0.7480560282650613,0.2446043165467626,0.0,0.0,0.0,0.0,0.5291374301826642,0.40625,1.0,0.7999999787281147,1.0,0.0,0.0,0.0,1.0,0.8249579370892026,0.5,402,-1.1895222157453642,-1.3402004659340858
9,0.1389716429204062,0.06037810392688756,0.8607252382582696,-0.06151263655249807,0.0,0.28590882036527154,0.21582733812949642,1.0,0.6598288601913176,0.14285714285714285,0.0,0.1609666116448265,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5892556227924257,0.5,402,1.4903351443303179,1.817967704173569
8,0.6317933259504065,-0.5177902745223674,-5.199337582605575,-1.397836528971104,0.0,0.0,0.0,1.0,0.8247861136057959,0.14285714285714285,0.0,0.0,0.0,1.0,0.7999999787281147,1.0,0.0,0.0,0.0,1.0,0.8249579370892026,0.5,402,-0.7901683975457864,-1.1400769252954
7,0.4835439237968427,-0.5614950678728439,-5.199337582605575,-0.06151263655249807,0.0,0.21668260864654199,0.2949640287769784,1.0,0.9331389452354892,0.2857142857142857,0.0,0.23432493817133115,0.34375,1.0,0.6000000106359428,1.0,0.0,0.0,0.0,1.0,0.5892556227924257,0.5,402,1.2153720472997755,1.0864560455350232
